NAME	s0_1_H52JYCCXY_L2	s0_2_H52JYCCXY_L2	s0_3_H52JYCCXY_L2	s8_1_H52JYCCXY_L2	s8_2_H52JYCCXY_L1	s8_3_H52JYCCXY_L1
MICB	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
RP11-1070A24.1	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
EYA1	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
TMEM72-AS1	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
HNRNPA1P53	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
KRTAP5-7	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
RP11-121G22.3	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
RP11-255G12.3	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
RP11-950C14.7	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
AC002310.17	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
CTC-527H23.3	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
GRAPL	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
KCTD9P1	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
RP11-1148O4.1	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
RP11-269G24.8	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
PSG10P	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
RPS27AP2	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
MLLT10P1	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
AF127936.5	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
CDIPT-AS1	2.80133552860549	0.827688776325318	3.03775130916157	2.79263444907245	2.28309156534192	NA
PLK1S1	89.6427369153758	96.0118980537369	98.2206256628907	80.0555208734102	128.994673441819	86.703231697024
RBMS1P1	36.4173618718714	23.1752857371089	19.2390916246899	13.9631722453622	31.9632819147869	28.1199670368726
CLUL1	2.80133552860549	1.65537755265064	4.05033507888209	NA	2.28309156534192	4.68666117281211
RP11-50B3.4	1.86755701907033	4.13844388162659	7.08808638804366	1.86175629938163	3.42463734801288	5.85832646601513
NRARP	4.66889254767582	1.65537755265064	4.05033507888209	3.72351259876326	NA	4.68666117281211
DEPDC4	3.73511403814066	10.7599540922291	13.1635890063668	8.37790334721734	11.4154578267096	4.68666117281211
C1orf56	83.1062873486296	80.2858113035559	74.9311989593187	98.6730838672265	65.0681096122448	83.1882358174149
NR2F2	4311.25537852385	5415.56766349656	4644.72175170804	4648.80547955594	5205.44876897958	4718.29613572859
RP11-173B14.5	62.563160138856	81.9411888562065	77.9689502684803	82.8481553224826	91.3236626136769	57.4115993669483
TFB2M	326.822478337307	324.454000319525	332.127476468332	360.249843930346	286.527991450411	356.18624913372
RNU6-856P	NA	3.31075510530127	1.01258376972052	0.930878149690816	2.28309156534192	NA
CTNND2	NA	3.31075510530127	1.01258376972052	0.930878149690816	2.28309156534192	NA
ANKRD55	2.80133552860549	8.27688776325318	9.1132539274847	4.65439074845408	4.56618313068384	14.0599835184363
TAX1BP3	93.3778509535164	73.6643010929533	71.8934476501571	61.4379578795939	102.739120440386	65.6132564193695
STAG3L3	1.86755701907033	5.79382143427723	3.03775130916157	4.65439074845408	1.14154578267096	7.02999175921816
AC011247.3	1.86755701907033	2.48306632897595	NA	0.930878149690816	NA	2.34333058640605
GOLGA2	2610.84471266032	2583.21667091132	2475.76731696668	2665.10414256481	2519.39154235481	2565.94699211463
RP5-1065J22.2	0.933778509535164	NA	2.02516753944105	1.86175629938163	NA	NA
AC010148.1	0.933778509535164	NA	2.02516753944105	1.86175629938163	NA	NA
RP1-101K10.6	0.933778509535164	NA	2.02516753944105	1.86175629938163	NA	NA
GALNT12	200.76237955006	182.919219567895	172.139240852489	189.899142536926	188.355054140709	192.153108085296
FTSJ2	487.432381977356	408.050566728382	415.159345585414	390.968822870143	452.052129937701	444.061146123947
NME6	181.153030849822	194.50686243645	193.40350001662	188.968264387236	171.231867400644	194.496438671702
MIR4712	3.73511403814066	NA	2.02516753944105	0.930878149690816	1.14154578267096	2.34333058640605
RP3-324O17.4	11.205342114422	4.96613265795191	7.08808638804366	6.51614704783571	3.42463734801288	10.5449876388272
RP11-177J6.1	1.86755701907033	3.31075510530127	5.06291884860261	3.72351259876326	4.56618313068384	NA
RNF167	1477.23760208463	1504.73819535943	1541.15249751464	1485.68152690654	1568.4839053899	1523.16488116393
CEBPB	3897.59149879978	5982.5344752794	4386.51289042931	4333.23778681075	5687.18108926673	4773.36440450913
RP11-527N22.2	4.66889254767582	4.96613265795191	4.05033507888209	6.51614704783571	2.28309156534192	7.02999175921816
RNA5SP284	2.80133552860549	3.31075510530127	1.01258376972052	NA	1.14154578267096	4.68666117281211
SNORD81	1.86755701907033	NA	NA	0.930878149690816	NA	NA
RP4-713B5.2	1.86755701907033	NA	NA	0.930878149690816	NA	NA
C1orf143	1.86755701907033	NA	NA	0.930878149690816	NA	NA
HMGN2P20	1.86755701907033	NA	NA	0.930878149690816	NA	NA
RP11-541E12.1	1.86755701907033	NA	NA	0.930878149690816	NA	NA
RNU6-433P	1.86755701907033	NA	NA	0.930878149690816	NA	NA
RP11-79L9.2	1.86755701907033	NA	NA	0.930878149690816	NA	NA
TP63	1.86755701907033	NA	NA	0.930878149690816	NA	NA
RP11-369I16.1	1.86755701907033	NA	NA	0.930878149690816	NA	NA
AC004069.2	1.86755701907033	NA	NA	0.930878149690816	NA	NA
RP13-884E18.2	1.86755701907033	NA	NA	0.930878149690816	NA	NA
RP11-648M2.2	1.86755701907033	NA	NA	0.930878149690816	NA	NA
LRRC70	1.86755701907033	NA	NA	0.930878149690816	NA	NA
SLC36A3	1.86755701907033	NA	NA	0.930878149690816	NA	NA
OR1F12	1.86755701907033	NA	NA	0.930878149690816	NA	NA
U8	1.86755701907033	NA	NA	0.930878149690816	NA	NA
RP13-16H11.5	1.86755701907033	NA	NA	0.930878149690816	NA	NA
RP11-644L4.1	1.86755701907033	NA	NA	0.930878149690816	NA	NA
RP11-841C19.1	1.86755701907033	NA	NA	0.930878149690816	NA	NA
OXGR1	1.86755701907033	NA	NA	0.930878149690816	NA	NA
RP11-242P2.1	1.86755701907033	NA	NA	0.930878149690816	NA	NA
CTD-2017C7.1	1.86755701907033	NA	NA	0.930878149690816	NA	NA
RP11-123C21.2	1.86755701907033	NA	NA	0.930878149690816	NA	NA
RP11-264L1.3	1.86755701907033	NA	NA	0.930878149690816	NA	NA
CTD-2555A7.2	1.86755701907033	NA	NA	0.930878149690816	NA	NA
Y_RNA	1.86755701907033	NA	NA	0.930878149690816	NA	NA
CTD-2535L24.2	1.86755701907033	NA	NA	0.930878149690816	NA	NA
SYT4	1.86755701907033	NA	NA	0.930878149690816	NA	NA
AC004257.1	1.86755701907033	NA	NA	0.930878149690816	NA	NA
CACNG6	1.86755701907033	NA	NA	0.930878149690816	NA	NA
Y_RNA	1.86755701907033	NA	NA	0.930878149690816	NA	NA
RP5-1164C1.2	1.86755701907033	NA	NA	0.930878149690816	NA	NA
RNU6-759P	1.86755701907033	NA	NA	0.930878149690816	NA	NA
TUBB4AP1	1.86755701907033	NA	NA	0.930878149690816	NA	NA
PPIG	387.518081457093	363.355372806815	314.913552383083	385.383553971998	333.331368539921	369.074567358954
FKBP1B	35.4835833623362	38.90137248729	43.5411020979825	34.4424915385602	42.2371939588256	48.0382770213241
RP11-642P15.1	1.86755701907033	1.65537755265064	6.07550261832314	6.51614704783571	2.28309156534192	2.34333058640605
CYP11A1	11.205342114422	20.692219408133	11.1384214669258	13.0322940956714	12.5570036093806	14.0599835184363
IL17RA	2110.33943154947	2568.31827293746	2226.67170961543	2191.28716437218	2504.55144718009	2310.52395819637
RN7SL689P	2.80133552860549	4.96613265795191	3.03775130916157	4.65439074845408	3.42463734801288	4.68666117281211
RP11-286E11.2	3.73511403814066	8.27688776325318	9.1132539274847	3.72351259876326	9.13236626136769	5.85832646601513
RP11-1023L17.1	3.73511403814066	11.5876428685545	16.2013403155284	12.1014159459806	18.2647325227354	4.68666117281211
CTD-2224J9.8	2.80133552860549	3.31075510530127	2.02516753944105	1.86175629938163	2.28309156534192	5.85832646601513
EFCAB7	28.9471337955901	25.6583520660849	33.4152644007773	37.2351259876326	25.1140072187611	30.4632976232787
TNIP1	2493.18862045889	2482.23864019963	2556.77401854432	2438.90075218994	2591.30892666308	2583.52197151267
AC091167.3	NA	2.48306632897595	4.05033507888209	3.72351259876326	1.14154578267096	NA
NR2F1	2528.67220382122	2722.26838533397	2525.38392168298	2635.3160417747	2610.71520496849	2615.15693442916
RP3-395M20.7	0.933778509535164	3.31075510530127	NA	0.930878149690816	1.14154578267096	1.17166529320303
CTC-450M9.1	0.933778509535164	3.31075510530127	NA	0.930878149690816	1.14154578267096	1.17166529320303
VSIG2	0.933778509535164	3.31075510530127	1.01258376972052	2.79263444907245	NA	1.17166529320303
HAS3	19.6093487002384	25.6583520660849	16.2013403155284	14.8940503950531	22.8309156534192	19.9183099844515
TTN	156.874789601908	158.916245054461	194.41608378634	177.797726590946	174.656504748657	141.771500477566
AC005702.1	2.80133552860549	12.4153316448798	8.10067015776418	4.65439074845408	7.99082047869673	8.20165705242119
SLC14A2	4.66889254767582	13.2430204212051	7.08808638804366	6.51614704783571	12.5570036093806	9.37332234562422
ZNF879	27.0795767765198	22.3475969607836	20.2516753944105	23.2719537422704	18.2647325227354	23.4333058640605
RP11-600K15.1	3.73511403814066	4.96613265795191	3.03775130916157	1.86175629938163	1.14154578267096	7.02999175921816
TTC14	429.538114386176	490.819444360914	462.750782762279	535.254936072219	421.230393805585	451.091137883165
COX10	251.186419064959	277.275740068982	240.994937193484	252.267978566211	284.244899885069	251.908038038651
PRSS51	0.933778509535164	NA	6.07550261832314	1.86175629938163	1.14154578267096	2.34333058640605
ZNF32	168.08013171633	148.983979738557	181.252494779974	174.074213992183	152.967134877909	183.951451032875
LRRC20	165.278796187724	172.159265475666	159.988235615843	142.424356902695	174.656504748657	168.719802221236
RP11-262H14.1	45.755146967223	46.3505714742178	48.6040209465851	36.3042478379418	50.2280144375223	48.0382770213241
RAB37	10.2715636048868	4.13844388162659	7.08808638804366	9.30878149690816	4.56618313068384	4.68666117281211
RP11-465N4.4	5.60267105721099	4.96613265795191	9.1132539274847	5.5852688981449	9.13236626136769	2.34333058640605
DOPEY2	907.63271126818	970.051245853273	959.929413695056	899.228292601328	993.144830923736	908.040602232346
HIST1H3H	16.808013171633	22.3475969607836	27.3397617824541	18.6175629938163	34.2463734801288	18.7466446912484
DSCR9	1.86755701907033	2.48306632897595	1.01258376972052	1.86175629938163	1.14154578267096	1.17166529320303
WISP1	46.6889254767582	38.0736837109646	48.6040209465851	41.8895167360867	34.2463734801288	50.3816076077302
UPF2	497.703945582243	444.468872886696	522.49322517579	497.088931934896	460.042950416397	479.211104920038
HOXA11	0.933778509535164	7.44919898692787	2.02516753944105	5.5852688981449	4.56618313068384	2.34333058640605
RP11-160H22.5	NA	3.31075510530127	NA	NA	NA	2.34333058640605
RNF148	NA	3.31075510530127	NA	NA	NA	2.34333058640605
RP11-335H2.2	NA	3.31075510530127	NA	NA	NA	2.34333058640605
TTC9C	448.213684576879	375.770704451695	376.681162336035	381.660041373235	407.531844413533	388.992877343405
RP11-214K3.23	2.80133552860549	4.96613265795191	1.01258376972052	3.72351259876326	2.28309156534192	1.17166529320303
YBX1P1	200.76237955006	228.442102265788	210.617424101869	174.074213992183	237.44152279556	248.393042159042
PLD6	104.583193067938	135.740959317352	115.43454974814	117.290646861043	110.729940919083	117.166529320303
SLCO5A1	8.40400658581648	12.4153316448798	2.02516753944105	6.51614704783571	6.84927469602577	7.02999175921816
RWDD2B	352.034498094757	303.761780911392	318.963887461965	324.876474242095	343.605280583959	325.722951510441
RP11-552M11.4	2.80133552860549	3.31075510530127	2.02516753944105	1.86175629938163	4.56618313068384	3.51499587960908
CTD-2547E10.2	72.8347237437428	83.5965664088572	75.9437827290392	76.3320082746469	78.7666590042963	86.703231697024
RP4-740C4.7	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
PHBP3	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
AL590113.1	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
RP11-416K24.2	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
RP11-505O17.1	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
SNORA72	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
RP11-548P2.2	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
CCDC108	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
CPNE9	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
RPS15AP16	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
TET2-AS1	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
TOX4P1	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
ITK	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
RP11-429J17.2	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
MIR1302-8	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
RP11-483H20.6	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
RP11-234B24.2	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
RP11-377D9.3	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
RP11-551L14.1	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
snoU13	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
RPL9P5	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
RP11-326A19.4	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
SEC14L5	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
RP11-235E17.4	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
MIR4728	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
MIMT1	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
RP5-872K7.7	NA	0.827688776325318	1.01258376972052	NA	NA	1.17166529320303
CHM	341.76293448987	311.21097989832	341.240730395816	351.871940583128	303.651178190476	316.349629164817
RP11-339B21.15	24.2782412479143	28.1414183950608	25.3145942430131	31.6498570894877	25.1140072187611	25.7766364504666
RP11-260M19.2	5.60267105721099	5.79382143427723	9.1132539274847	7.44702519752653	5.7077289133548	4.68666117281211
RP11-46C24.7	15.8742346620978	13.2430204212051	16.2013403155284	8.37790334721734	18.2647325227354	15.2316488116394
RPL7L1	2168.23369914065	2009.62834891787	2039.34371221713	2187.56365177342	2035.37613050232	2060.95925074412
NME9	12.1391206239571	20.692219408133	11.1384214669258	15.8249285447439	17.1231867400644	15.2316488116394
COQ9	628.432936917166	627.388092454591	661.217201627501	660.923486280479	617.57626842499	606.922621879168
WAS	1.86755701907033	4.13844388162659	1.01258376972052	1.86175629938163	4.56618313068384	2.34333058640605
AP3B2	21.4769057193088	13.2430204212051	10.1258376972052	17.6866848441255	20.5478240880773	10.5449876388272
RP11-578O24.2	3.73511403814066	NA	1.01258376972052	NA	NA	3.51499587960908
RP11-364B6.1	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
CAPN8	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
AC007422.1	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
RP11-90K6.1	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
SNORA33	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
SNORA74B	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
ZNRD1	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
GAPDHP63	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
AC073115.6	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
RP11-10A14.3	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
RNU1-124P	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
RP11-383J24.1	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
MRGPRE	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
SNORD114-10	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
RP11-28H5.2	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
UBE2Q2P2	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
NDUFA3P4	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
LA16c-390E6.3	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
PLA2G10	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
FTLP12	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
ARL5C	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
RP11-893F2.15	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
CTC-490E21.13	NA	0.827688776325318	1.01258376972052	NA	1.14154578267096	NA
RP11-380O24.1	0.933778509535164	1.65537755265064	1.01258376972052	4.65439074845408	NA	NA
CHRNA5	3.73511403814066	5.79382143427723	1.01258376972052	5.5852688981449	2.28309156534192	4.68666117281211
FPGT-TNNI3K	7.47022807628131	10.7599540922291	6.07550261832314	13.0322940956714	2.28309156534192	5.85832646601513
RP11-494M8.4	13.0728991334923	14.8983979738557	18.2265078549694	10.239659646599	13.6985493920515	18.7466446912484
PHKA1P1	32.6822478337307	30.6244847240368	41.5159345585414	36.3042478379418	33.1048276974579	41.0082852621059
TRIM16L	48.5564824958285	69.5258572113267	47.5914371768646	58.6453234305214	41.0956481761546	58.5832646601514
ZNF663P	2.80133552860549	4.13844388162659	1.01258376972052	2.79263444907245	2.28309156534192	4.68666117281211
RP11-342I1.2	2.80133552860549	2.48306632897595	7.08808638804366	NA	3.42463734801288	7.02999175921816
PGBD5	19.6093487002384	26.4860408424102	17.2139240852489	30.7189789397969	17.1231867400644	19.9183099844515
PREX1	56.960489081645	57.9382143427723	54.6795235649082	54.9218108317582	57.077289133548	50.3816076077302
RBM14-RBM4	3.73511403814066	0.827688776325318	2.02516753944105	2.79263444907245	1.14154578267096	1.17166529320303
AC007041.2	0.933778509535164	2.48306632897595	1.01258376972052	NA	2.28309156534192	1.17166529320303
TSTD3	42.0200329290824	51.3167041321697	24.3020104732925	40.0277604367051	38.8125566108127	32.8066282096848
SNRPA1	600.419581631111	507.37321988742	654.129115239458	585.522356155523	577.622166031506	628.012597156822
PDZD11	734.883687004174	681.187862915737	700.707968646602	669.301389627697	722.598480430718	694.797518869395
PRDX2P3	3.73511403814066	0.827688776325318	NA	4.65439074845408	NA	1.17166529320303
RPL41P1	517.313294282481	256.583520660849	1111.81697915313	190.830020686617	1852.72880527497	222.616405708575
